User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_1076,Tesla Model 3,100.0,Station_211,Chicago,2024-02-14 19:00:00,2024-02-14 19:46:00,54.96447201998230,3.522937606509420,41.40704557419400,38.77291671998670,Morning,Friday,19.82642791357610,92.7765202491452,141.46830962772600,39.53379889129040,3.0,Level 2,Long-Distance Traveler
User_1077,Hyundai Kona,50.0,Station_268,San Francisco,2024-02-14 20:00:00,2024-02-14 21:37:00,74.78581939727510,1.678513518078670,36.553467284721600,31.302135288032600,Afternoon,Tuesday,37.3671232960542,98.55545614910590,245.5974514649050,21.379288316532600,7.0,DC Fast Charger,Commuter
User_1078,Hyundai Kona,75.0,Station_210,Chicago,2024-02-14 21:00:00,2024-02-14 22:13:00,34.79054782301730,1.813883272279110,23.21525779216270,31.80113660120080,Night,Tuesday,42.67037445051810,75.69609265423630,247.748550461502,17.24178715039720,5.0,Level 2,Commuter
User_1079,Chevy Bolt,75.0,Station_17,Chicago,2024-02-14 22:00:00,2024-02-14 23:30:00,69.13309024823160,3.0076728841988200,10.705557832064400,17.38741682655340,Morning,Tuesday,28.9030166431617,78.34862219833960,91.55117127306120,3.442904170942760,2.0,Level 2,Casual Driver
User_1080,Nissan Leaf,78.43167081675970,Station_286,Houston,2024-02-14 23:00:00,2024-02-15 01:32:00,38.08536376892860,1.9490036808846700,1.6549370676991100,15.631651310622300,Evening,Saturday,11.83050192157470,97.62978359732810,135.7109313108200,-5.9392058000254000,7.0,Level 1,Long-Distance Traveler
User_1081,Tesla Model 3,50.0,Station_344,San Francisco,2024-02-15 00:00:00,2024-02-15 02:02:00,27.752745917900900,0.9038658015347330,31.655896284542900,17.090719689060200,Afternoon,Sunday,24.843632006236200,87.93733107562850,265.6948968905380,34.02288007257430,1.0,Level 2,Casual Driver
User_1082,Chevy Bolt,85.0,Station_203,New York,2024-02-15 01:00:00,2024-02-15 04:45:00,41.65484517329660,0.14002998962703300,11.109125564593400,33.38775732066780,Evening,Wednesday,90.93158952764840,52.84209944919430,111.862595809181,13.073056451084300,2.931420755250760,DC Fast Charger,Casual Driver
User_1083,Nissan Leaf,85.0,Station_99,Los Angeles,2024-02-15 02:00:00,2024-02-15 03:43:00,35.38682540127060,2.307793619186010,44.84899049694760,38.40350411759450,Morning,Saturday,34.63530076366830,54.26589121229160,286.835363806296,-7.6434237934347100,7.0,DC Fast Charger,Long-Distance Traveler
User_1084,Nissan Leaf,85.0,Station_279,Houston,2024-02-15 03:00:00,2024-02-15 06:02:00,68.56767860768710,1.5582031664365300,16.475471001557100,24.53486845772070,Afternoon,Saturday,68.2737038427022,93.57394709925560,92.04491202728220,-9.831678296419840,2.0,Level 1,Casual Driver
User_1085,BMW i3,106.82055688209100,Station_209,San Francisco,2024-02-15 04:00:00,2024-02-15 05:36:00,,2.2151407225419700,38.968563717134000,6.563206185010120,Morning,Saturday,18.336316188756300,86.04444439810970,30.64930652438320,17.775147576590700,6.0,DC Fast Charger,Commuter
User_1086,Tesla Model 3,50.0,Station_129,Chicago,2024-02-15 05:00:00,2024-02-15 07:20:00,36.46547333950340,1.209165866938480,37.86028498935580,9.941509460290140,Morning,Monday,21.0234699710778,82.17941381709430,56.42945115351430,36.15182985380530,1.0,Level 1,Commuter
User_1087,Nissan Leaf,100.0,Station_335,San Francisco,2024-02-15 06:00:00,2024-02-15 06:31:00,44.64048952672160,1.1966550703712300,,17.65872597613840,Afternoon,Thursday,32.302619669850400,69.57745988079050,294.7568520589680,-6.264891955198630,6.0,DC Fast Charger,Commuter
User_1088,Chevy Bolt,50.0,Station_288,Los Angeles,2024-02-15 07:00:00,2024-02-15 08:58:00,40.27163575273820,2.6929121261169400,49.5663805841103,25.548889447031200,Afternoon,Sunday,21.826703565502600,67.99820231488740,156.48542997800200,33.79134237286150,2.0,DC Fast Charger,Casual Driver
User_1089,BMW i3,62.0,Station_252,Los Angeles,2024-02-15 08:00:00,2024-02-15 11:26:00,34.43336364069280,0.6802510481291340,34.171979726515800,12.645957460236400,Morning,Monday,77.30425196618460,54.73637426788960,265.8371724474850,22.206196007205100,3.0,Level 1,Long-Distance Traveler
User_1090,Tesla Model 3,50.0,Station_265,New York,2024-02-15 09:00:00,2024-02-15 12:47:00,,0.942143129612701,15.41528226041550,31.472931510386000,Night,Tuesday,21.389957247409300,70.37516460187990,266.5930254940360,20.780146902535300,3.0,Level 2,Long-Distance Traveler
User_1091,Hyundai Kona,85.0,Station_271,New York,2024-02-15 10:00:00,2024-02-15 10:55:00,18.561385925179600,1.5760735823647300,,7.251346808516730,Afternoon,Wednesday,28.799441643203000,51.48425861447350,397.8180926183730,26.203374069885100,1.0,Level 1,Long-Distance Traveler
User_1092,Chevy Bolt,75.0,Station_412,Los Angeles,2024-02-15 11:00:00,2024-02-15 14:49:00,59.79776909471580,2.122151382858420,14.564929422469200,22.934215021105200,Morning,Saturday,28.18918545742430,96.02650743055820,276.2253767652070,-0.6351476144346970,4.0,Level 2,Long-Distance Traveler
User_1093,Nissan Leaf,75.0,Station_408,Houston,2024-02-15 12:00:00,2024-02-15 14:08:00,59.7683124702693,3.253943970799590,35.05498942171650,39.297908909768200,Evening,Monday,81.95499699157730,59.94650610625160,166.33276513833600,18.164643363551500,2.0,Level 2,Long-Distance Traveler
User_1094,Nissan Leaf,62.0,Station_188,Houston,2024-02-15 13:00:00,2024-02-15 13:56:00,36.70152016311200,1.8724897379065200,19.121932643865600,5.5556047627846700,Evening,Sunday,26.348198442271600,95.16288706703090,49.5508274275402,30.285847535845400,6.45400134455542,Level 1,Casual Driver
User_1095,Chevy Bolt,62.0,Station_419,Chicago,2024-02-15 14:00:00,2024-02-15 15:58:00,10.231775923400800,2.6867849756685200,44.955624948949200,36.64488956578480,Afternoon,Friday,58.948118682538300,54.516206852764400,112.01386710988400,-3.8238030689059900,5.0,Level 1,Long-Distance Traveler
User_1096,Nissan Leaf,100.0,Station_214,New York,2024-02-15 15:00:00,2024-02-15 17:55:00,24.23053686415180,0.9340104811844990,7.757341318099230,23.52913871748540,Afternoon,Sunday,17.695975504183700,75.49959138981410,171.99160194813700,4.975285949972820,5.0,Level 1,Commuter
User_1097,BMW i3,85.0,Station_283,Chicago,2024-02-15 16:00:00,2024-02-15 19:31:00,21.70612432843910,2.5051031041296700,47.979544983079500,8.123500316259180,Evening,Saturday,17.075691755127000,94.5111556731093,169.8323958415100,18.748822095579300,5.0,Level 2,Casual Driver
User_1098,Tesla Model 3,85.0,Station_211,New York,2024-02-15 17:00:00,2024-02-15 17:30:00,57.896271802948400,1.733814613519090,10.411646338286100,23.085156388074800,Morning,Sunday,53.19306374895670,96.33954228277030,101.5541015622210,23.90632005170730,5.0,Level 2,Commuter
User_1099,BMW i3,85.0,Station_365,Los Angeles,2024-02-15 18:00:00,2024-02-15 21:38:00,35.17106494410810,1.3929038766830000,38.82106904731580,39.911041509385900,Morning,Monday,78.17670282487090,39.3282356555425,178.01073812685400,8.223655111977720,1.0,Level 2,Long-Distance Traveler
User_1100,Nissan Leaf,75.0,Station_76,Houston,2024-02-15 19:00:00,2024-02-15 21:12:00,15.729551165353100,3.8826745929591500,38.31515901166460,19.63377029752480,Morning,Friday,10.874271917419900,80.29223804479400,279.03137592803200,10.753377825339400,5.0,Level 2,Long-Distance Traveler
User_1101,Hyundai Kona,85.0,Station_148,Houston,2024-02-15 20:00:00,2024-02-15 22:40:00,34.077999734831600,2.3648870145941400,12.59762021470090,19.570020631309200,Night,Monday,70.12447701929890,61.59652123034110,,5.369915824151570,1.0,Level 1,Commuter
User_1102,Tesla Model 3,100.0,Station_321,Los Angeles,2024-02-15 21:00:00,2024-02-16 00:45:00,26.050244075726200,2.0344660264566900,27.14552199858700,36.21603706120730,Afternoon,Monday,88.85463220577340,69.4717483239227,211.49463071710600,19.394695410871700,2.0,Level 1,Commuter
User_1103,Tesla Model 3,85.0,Station_213,Chicago,2024-02-15 22:00:00,2024-02-15 23:10:00,21.847908232183200,3.275716023162420,,11.767449004518700,Night,Saturday,19.545511401995300,54.51263808416090,240.65606029691400,11.913663307338300,0.0,Level 2,Casual Driver
User_1104,Chevy Bolt,75.0,Station_433,Chicago,2024-02-15 23:00:00,2024-02-16 02:14:00,15.425510878396000,1.7093751262201900,18.999925589860800,22.768107275665200,Night,Monday,27.099273239145600,55.421233705785500,218.14219917261100,0.00996083252565505,1.0,DC Fast Charger,Long-Distance Traveler
User_1105,Chevy Bolt,85.0,Station_109,San Francisco,2024-02-16 00:00:00,2024-02-16 01:20:00,13.650698039870600,1.4602158515437500,33.304090865799800,38.3143102395883,Night,Tuesday,44.388578321399400,86.6084085437094,,28.919139896811500,5.0,Level 1,Long-Distance Traveler
User_1106,Hyundai Kona,75.0,Station_129,New York,2024-02-16 01:00:00,2024-02-16 01:44:00,24.775659394661700,0.8780886177535370,,7.640747741788230,Night,Sunday,41.899944740084700,52.621728554803200,171.10646856926000,0.9511299231130120,6.664510335703060,DC Fast Charger,Long-Distance Traveler
User_1107,Tesla Model 3,75.0,Station_10,Chicago,2024-02-16 02:00:00,2024-02-16 02:37:00,67.45812734205120,0.8732927437039170,17.885559321838500,29.518624045719900,Morning,Friday,58.36277008675970,83.42106852028350,93.34872261816980,24.415749864821800,4.0,DC Fast Charger,Commuter
User_1108,Hyundai Kona,62.0,Station_47,Los Angeles,2024-02-16 03:00:00,2024-02-16 04:07:00,12.043247362327300,1.0286224737392400,,22.742839756510400,Afternoon,Wednesday,22.710613634601700,62.275933356308300,284.1948590642130,12.588517866407300,5.0,DC Fast Charger,Long-Distance Traveler
User_1109,Chevy Bolt,85.0,Station_379,Chicago,2024-02-16 04:00:00,2024-02-16 06:23:00,61.23146590227790,2.3313103475293600,9.14250329772684,38.662702633392600,Afternoon,Thursday,53.24028839982740,85.77640672316050,13.794461132920900,38.96386339724880,7.0,Level 2,Casual Driver
User_1110,Chevy Bolt,50.0,Station_315,Houston,2024-02-16 05:00:00,2024-02-16 06:52:00,23.193290217345200,2.007710442831200,31.983192464080900,5.811559055529250,Night,Sunday,72.88118470947470,86.9355478700154,181.04984993024900,17.07536931702220,7.0,Level 1,Casual Driver
User_1111,Tesla Model 3,85.0,Station_96,New York,2024-02-16 06:00:00,2024-02-16 07:25:00,48.38617697981440,3.7383644543290800,27.805230847752800,15.986589360852300,Afternoon,Saturday,19.3235262252255,81.92624464521080,112.09773917395300,17.947029494117300,7.0,DC Fast Charger,Commuter
User_1112,BMW i3,75.0,Station_446,San Francisco,2024-02-16 07:00:00,2024-02-16 10:24:00,29.680806266752400,3.7216169245582000,45.67133508007580,21.06445774271340,Evening,Friday,79.22097833054450,54.367268756829500,265.97930278490700,34.188574175592200,3.0,Level 2,Commuter
User_1113,Nissan Leaf,85.0,Station_103,New York,2024-02-16 08:00:00,2024-02-16 10:12:00,25.08836904191850,3.4473801774524600,4.959155492783660,21.52923874013000,Morning,Tuesday,36.835472520018900,58.60463369652220,,-9.600906082823010,5.0,Level 1,Casual Driver
User_1114,Chevy Bolt,75.0,Station_380,Houston,2024-02-16 09:00:00,2024-02-16 11:47:00,,2.2209072511182000,47.656167280886000,19.80559333535850,Afternoon,Friday,25.18431669331100,80.23578040769860,200.88321813183400,20.77797923426650,6.0,Level 2,Commuter
User_1115,Chevy Bolt,100.0,Station_342,Houston,2024-02-16 10:00:00,2024-02-16 12:11:00,56.1150925022779,1.0574159301938300,5.488039505342130,16.347836099572700,Morning,Wednesday,22.3498792992591,80.08848451859060,81.96840140430740,36.59253901129130,7.0,Level 1,Commuter
User_1116,BMW i3,50.0,Station_146,Houston,2024-02-16 11:00:00,2024-02-16 12:47:00,15.898734225247000,3.165199902155340,40.44452192617550,12.067680362431100,Evening,Saturday,46.21839948967460,60.728120985023000,211.55286802898300,-5.068598813987700,7.0,Level 1,Long-Distance Traveler
User_1117,BMW i3,85.0,Station_368,Houston,2024-02-16 12:00:00,2024-02-16 15:26:00,41.15701390960360,3.2634983979053600,46.12968887401010,13.44237938239950,Morning,Friday,31.467845379884000,77.45210904111310,125.7627771543210,29.45421239656010,5.0,Level 2,Casual Driver
User_1118,Hyundai Kona,50.0,Station_430,Los Angeles,2024-02-16 13:00:00,2024-02-16 16:18:00,41.90586399017350,1.8944880905881200,24.47957144861080,26.728088262060300,Evening,Sunday,46.40094287119370,58.93316026656020,44.505894759907400,11.76834664939290,5.0,DC Fast Charger,Long-Distance Traveler
User_1119,Hyundai Kona,85.0,Station_416,San Francisco,2024-02-16 14:00:00,2024-02-16 15:52:00,8.335789160237000,2.4329371335759400,41.758763220091100,8.21249008436557,Night,Tuesday,15.625327417420300,42.50515975702500,206.27023390668600,-7.3277465249716600,4.0,Level 1,Casual Driver
User_1120,Nissan Leaf,62.0,Station_27,Houston,2024-02-16 15:00:00,2024-02-16 15:59:00,90.23550358200890,1.28599016746863,4.841450613486010,35.028848193454600,Afternoon,Saturday,70.5520108342991,50.51807735388900,102.75515828165200,36.36832920185530,1.0,Level 1,Long-Distance Traveler
User_1121,Nissan Leaf,62.0,Station_220,Houston,2024-02-16 16:00:00,2024-02-16 16:34:00,18.1024722667836,1.9346884585896500,41.55273260700290,37.69680546679940,Night,Tuesday,33.300883156898100,99.70093459071950,51.239433805520300,1.1026309087301200,3.0,DC Fast Charger,Casual Driver
User_1122,Tesla Model 3,50.0,Station_18,Chicago,2024-02-16 17:00:00,2024-02-16 19:28:00,59.19854015458010,3.4047280954422200,10.553605881721600,7.034850998811220,Afternoon,Saturday,32.90161477916710,90.23527141040680,286.8165204249620,2.483073707467050,6.0,Level 1,Casual Driver
User_1123,Hyundai Kona,85.0,Station_167,San Francisco,2024-02-16 18:00:00,2024-02-16 21:48:00,,3.7776913680597600,7.751265948579650,11.57425867996000,Night,Thursday,25.61224484541770,76.51291374137580,249.12852565993000,5.150822840553820,5.0,DC Fast Charger,Casual Driver
User_1124,Chevy Bolt,85.0,Station_433,New York,2024-02-16 19:00:00,2024-02-16 20:00:00,15.774763064545800,2.689745698708830,25.364863634137100,36.2255346616435,Evening,Wednesday,59.61097279685500,58.9596311427681,297.10232195950000,23.96306613271740,7.0,Level 1,Commuter
User_1125,Hyundai Kona,50.0,Station_477,San Francisco,2024-02-16 20:00:00,2024-02-16 23:29:00,75.09027362309020,1.8494180046914100,12.374493987456700,6.123307926752420,Afternoon,Thursday,61.92829078916800,50.512757468908200,150.26009954855100,23.981918302874600,3.0,DC Fast Charger,Long-Distance Traveler
User_1126,Chevy Bolt,100.0,Station_82,San Francisco,2024-02-16 21:00:00,2024-02-16 21:52:00,23.915003796268500,2.332808817220080,33.50495954700100,5.587219999294070,Night,Sunday,38.27073245617420,84.48086578922350,295.9721051267670,4.832295504044440,2.0,Level 1,Commuter
User_1127,BMW i3,50.0,Station_428,San Francisco,2024-02-16 22:00:00,2024-02-16 23:17:00,13.819971244902600,2.090777615246690,12.27483650878590,20.837047623627000,Morning,Sunday,86.60875865026830,99.09312749368180,119.34464298476500,38.58891646031900,7.0,Level 1,Commuter
User_1128,Hyundai Kona,62.0,Station_72,Houston,2024-02-16 23:00:00,2024-02-17 01:18:00,79.97267190690830,1.1579435522661200,37.46218915223990,8.471445140596400,Morning,Sunday,75.82897474627680,67.97645021887640,117.69789331623200,16.052413139147900,5.0,Level 1,Casual Driver
User_1129,BMW i3,50.0,Station_310,Houston,2024-02-17 00:00:00,2024-02-17 01:09:00,5.163807087916790,3.9100064460441000,5.2652032847754500,7.411839346111380,Night,Monday,32.17142732636590,56.723957416458500,45.400598655642400,-9.824574766427830,2.0,DC Fast Charger,Casual Driver
User_1130,Nissan Leaf,75.0,Station_479,Los Angeles,2024-02-17 01:00:00,2024-02-17 01:35:00,55.095255841104900,1.289438988112690,45.2106299385636,8.631878815761720,Evening,Sunday,54.16347654979340,56.6962175600798,100.84039059333400,3.2874178751502100,3.0,Level 1,Commuter
User_1131,Nissan Leaf,102.39937129748300,Station_254,New York,2024-02-17 02:00:00,2024-02-17 03:07:00,38.188211099692200,3.227826774061620,23.196373698661000,8.644366685308790,Night,Tuesday,40.62902373559540,62.795202141482800,72.32230353200280,21.181387475893300,6.0,Level 2,Commuter
User_1132,Tesla Model 3,60.30920245060120,Station_162,Chicago,2024-02-17 03:00:00,2024-02-17 06:18:00,41.13168722967360,0.6326302700939860,46.54335629892150,10.681195172975400,Morning,Thursday,64.74836809986500,92.69456876416790,224.55991659553500,11.133741048080500,4.435152229171790,Level 2,Commuter
User_1133,Hyundai Kona,100.0,Station_327,San Francisco,2024-02-17 04:00:00,2024-02-17 06:09:00,55.199838402705400,1.7011173546131600,26.970342585006600,13.322594738905000,Afternoon,Tuesday,28.68722066034910,81.11188792121530,,15.30316247182630,6.0,Level 2,Casual Driver
User_1134,BMW i3,75.0,Station_420,New York,2024-02-17 05:00:00,2024-02-17 05:56:00,72.31121635965680,0.9453801792438450,34.26166814743540,23.893749111009,Afternoon,Saturday,59.491108008673700,92.31293060954740,54.13870978325320,8.412581609973790,0.0,Level 1,Casual Driver
User_1135,Chevy Bolt,75.0,Station_402,New York,2024-02-17 06:00:00,2024-02-17 09:52:00,37.49380570218130,1.8547686901055300,15.800004164216100,7.392687495551850,Night,Tuesday,86.54445155869520,93.38177891139340,215.89955356535200,0.40035487275036100,7.0,DC Fast Charger,Casual Driver
User_1136,Nissan Leaf,62.0,Station_38,Los Angeles,2024-02-17 07:00:00,2024-02-17 08:38:00,55.374954290710300,3.136208977991740,18.05023748722660,8.623498537055750,Afternoon,Monday,57.069500659534,92.4203899406728,270.0365182637630,-2.6422433911902400,2.0,DC Fast Charger,Long-Distance Traveler
User_1137,Nissan Leaf,75.0,Station_443,Chicago,2024-02-17 08:00:00,2024-02-17 09:26:00,33.467398984964000,3.3861550875352300,18.942976036507500,33.2242609002285,Morning,Tuesday,44.25432304914890,91.06019255005750,40.31861722887530,26.827732100109600,6.0,Level 1,Commuter
User_1138,Chevy Bolt,85.0,Station_393,San Francisco,2024-02-17 09:00:00,2024-02-17 09:46:00,53.35952018455620,3.383070445634940,11.31413118672820,23.057865226298900,Afternoon,Saturday,29.877168376227500,95.5354366537743,,3.5074136854971800,0.0,Level 2,Commuter
User_1139,BMW i3,62.0,Station_201,Chicago,2024-02-17 10:00:00,2024-02-17 11:40:00,76.03768937793200,2.197050161090060,14.892902778695800,14.956956772255600,Night,Saturday,87.91245387496030,67.04978613778210,259.7179826676650,23.189455988804500,4.0,DC Fast Charger,Long-Distance Traveler
User_1140,BMW i3,75.0,Station_494,Los Angeles,2024-02-17 11:00:00,2024-02-17 12:16:00,9.793349071185580,3.760235626861670,12.886573479546900,20.91127455839480,Night,Thursday,89.03769769770820,54.07412809231840,60.328456319323400,31.35439387292230,6.0,Level 1,Commuter
User_1141,Hyundai Kona,85.0,Station_200,Houston,2024-02-17 12:00:00,2024-02-17 13:48:00,45.45344885211070,1.4410908929776700,28.19404206423540,39.59705007618440,Night,Sunday,18.30616688088960,66.42847642409150,131.05424098801700,28.513694445693900,7.0,DC Fast Charger,Commuter
User_1142,Hyundai Kona,100.0,Station_255,New York,2024-02-17 13:00:00,2024-02-17 15:19:00,31.728682285908000,2.2946149964785300,37.50320207080670,28.37686054009870,Morning,Wednesday,76.84081236656480,87.55877968530260,47.416211526470600,7.58003923341635,0.0,Level 2,Commuter
User_1143,Tesla Model 3,62.0,Station_179,San Francisco,2024-02-17 14:00:00,2024-02-17 14:42:00,76.16478844210970,2.4754102392871000,32.557458225025100,26.765609634370000,Evening,Friday,24.928497412962400,79.5576146482545,82.99980869537480,38.50327216283350,4.0,Level 2,Long-Distance Traveler
User_1144,Nissan Leaf,75.0,Station_35,Houston,2024-02-17 15:00:00,2024-02-17 17:48:00,59.16864335631950,2.765621656971510,15.222513527799900,18.816994774424400,Afternoon,Thursday,50.51010596682400,68.59776436636380,156.81023942343800,29.063687724672500,1.0,DC Fast Charger,Long-Distance Traveler
User_1145,Hyundai Kona,179.01305777024900,Station_82,Los Angeles,2024-02-17 16:00:00,2024-02-17 18:33:00,15.10403338179980,2.8915627841140800,5.052457492354570,22.01217435130330,Night,Monday,51.48318629752650,72.70348804748420,152.88819133117100,18.97409284644020,6.0,Level 1,Commuter
User_1146,BMW i3,62.0,Station_389,Chicago,2024-02-17 17:00:00,2024-02-17 19:18:00,66.24653780691020,1.2541996768004500,37.46234418585590,13.368981577593600,Evening,Friday,43.85148170771820,61.64849601577670,152.26221869616500,8.954126066691430,3.0,Level 1,Casual Driver
User_1147,Chevy Bolt,75.0,Station_398,New York,2024-02-17 18:00:00,2024-02-17 19:59:00,30.726160737544700,3.000895955075020,11.215789280105400,37.964662293095700,Night,Tuesday,41.895559315975500,79.16128258457860,207.481770878926,-4.446256767774790,5.0,DC Fast Charger,Commuter
User_1148,BMW i3,85.0,Station_220,San Francisco,2024-02-17 19:00:00,2024-02-17 20:55:00,77.69304556526750,3.624371786707160,,21.988590474694000,Night,Thursday,11.301205929395500,80.99869116405570,15.215136571844300,-8.374006203391910,0.0,Level 2,Commuter
User_1149,Nissan Leaf,100.0,Station_158,Houston,2024-02-17 20:00:00,2024-02-17 22:01:00,77.12500791368720,1.2335246867841800,39.4290961711839,29.78525366156880,Morning,Friday,62.322640558525900,81.40719887465630,272.79517131853900,-3.663579908715520,1.0,Level 1,Casual Driver
User_1150,BMW i3,100.0,Station_4,Houston,2024-02-17 21:00:00,2024-02-17 21:53:00,8.28243853987389,1.2452884167132,11.017996608332200,27.326560516726200,Morning,Sunday,76.66998194035100,62.006474517324900,216.5024785007300,-2.645297430156880,2.0,DC Fast Charger,Commuter
User_1151,Tesla Model 3,75.0,Station_167,New York,2024-02-17 22:00:00,2024-02-17 23:42:00,50.530530567118600,1.0288856470267300,34.63627057083490,5.114862623250130,Evening,Sunday,25.34809142974840,63.66223405094780,62.52915278643370,-9.162198722399430,0.0,DC Fast Charger,Commuter
User_1152,Nissan Leaf,65.9740460475554,Station_468,Chicago,2024-02-17 23:00:00,2024-02-17 23:33:00,64.9305064614647,3.732577706614650,45.60140061591690,38.4548506063552,Night,Thursday,58.162527691304700,72.85889430616500,115.73243090441900,26.677244857453000,2.0,Level 2,Long-Distance Traveler
User_1153,Chevy Bolt,85.0,Station_448,Los Angeles,2024-02-18 00:00:00,2024-02-18 02:22:00,,3.339942830373680,39.404952494965400,11.08305211308310,Afternoon,Sunday,34.07169387356070,98.86668914423480,,32.311048529923700,5.0,Level 2,Commuter
User_1154,Tesla Model 3,62.0,Station_409,Chicago,2024-02-18 01:00:00,2024-02-18 02:15:00,55.62849667174400,1.3761709730713600,8.179964335506260,25.717818754720400,Afternoon,Tuesday,50.627588257932700,53.248697123948800,294.29323282589500,14.564571127261200,6.0,Level 1,Casual Driver
User_1155,Nissan Leaf,85.0,Station_412,Chicago,2024-02-18 02:00:00,2024-02-18 02:47:00,41.99326219500860,1.197691869919000,6.483340580349090,30.379711930358900,Afternoon,Saturday,46.35478932598280,91.10688127648500,54.26809121579730,37.289829969537600,4.0,Level 1,Long-Distance Traveler
User_1156,Chevy Bolt,24.739974705834600,Station_204,Chicago,2024-02-18 03:00:00,2024-02-18 04:12:00,38.69718656721910,0.5500176951424510,30.846818882816700,12.732121851156200,Evening,Thursday,27.790526414327400,54.73692996512600,384.6905685988770,36.663170798557400,5.0,Level 1,Long-Distance Traveler
User_1157,Tesla Model 3,84.63170318839950,Station_194,New York,2024-02-18 04:00:00,2024-02-18 07:57:00,62.26265635402750,1.7046015910873700,23.57785071707290,17.18551040504300,Morning,Monday,34.7020621089598,51.28401319295170,299.66295076387300,9.250148405255210,2.0,Level 2,Casual Driver
User_1158,Tesla Model 3,62.0,Station_235,New York,2024-02-18 05:00:00,2024-02-18 08:10:00,35.84413909327470,3.7949895819234500,34.74098370272330,13.90718176938210,Evening,Friday,55.960807961989000,87.1055679955716,263.5762086133220,9.18785717676932,6.0,DC Fast Charger,Casual Driver
User_1159,Nissan Leaf,100.0,Station_206,Los Angeles,2024-02-18 06:00:00,2024-02-18 08:02:00,55.46883682152320,3.540379012105650,26.484266980325500,14.82891240314400,Morning,Friday,38.4751768013842,82.29836275119710,76.92654460564060,1.3585055213685700,0.0,Level 1,Long-Distance Traveler
User_1160,Hyundai Kona,62.0,Station_150,Chicago,2024-02-18 07:00:00,2024-02-18 09:12:00,19.721540010730700,1.4832810341977700,47.609115992934600,9.040987724125770,Afternoon,Friday,58.690095943894900,84.5528682061711,32.32362538971210,35.769526773223500,1.4131071299836200,Level 1,Commuter
User_1161,Tesla Model 3,28.59217552015040,Station_159,New York,2024-02-18 08:00:00,2024-02-18 10:33:00,68.45025675480480,2.1861491819293700,14.971801438288800,14.502847435826100,Afternoon,Thursday,26.459694563687000,98.79022101047220,61.808973208707900,18.599293737136700,4.38750096917324,Level 1,Commuter
User_1162,Tesla Model 3,62.0,Station_279,Los Angeles,2024-02-18 09:00:00,2024-02-18 09:39:00,79.94974411198140,1.6591607025328500,10.887323539659500,17.623139346411500,Morning,Tuesday,52.13517502591920,93.01715305800630,176.22132849649400,34.42869923801460,6.0,DC Fast Charger,Long-Distance Traveler
User_1163,Chevy Bolt,85.0,Station_304,Los Angeles,2024-02-18 10:00:00,2024-02-18 11:42:00,60.46898672586870,3.71738986284209,28.753354343418900,19.64928413083720,Afternoon,Thursday,33.679239622063500,78.9085482736939,147.73592510374600,-2.6601032029166600,1.0,Level 1,Commuter
User_1164,BMW i3,75.0,Station_404,Chicago,2024-02-18 11:00:00,2024-02-18 14:36:00,35.38265952853400,1.7178280150084700,23.771635495233200,16.08433954120140,Evening,Thursday,54.48146211687620,70.45984840964740,33.687799215282100,33.893571383819200,5.0,Level 1,Long-Distance Traveler
User_1165,Nissan Leaf,62.0,Station_381,San Francisco,2024-02-18 12:00:00,2024-02-18 13:00:00,37.688027665454500,0.6024173820856630,45.36451456071450,33.81185989290740,Morning,Sunday,17.969742475972800,67.45668714691850,172.10193826820800,26.066961754406800,1.0,Level 2,Casual Driver
User_1166,Nissan Leaf,110.65812792460000,Station_166,Chicago,2024-02-18 13:00:00,2024-02-18 16:05:00,20.79343928787080,1.47066972117344,30.185692832979000,16.07618660146750,Afternoon,Saturday,33.55042871023520,93.64636491555370,155.78441572644000,13.659919053697000,6.0,Level 2,Commuter
User_1167,Hyundai Kona,100.0,Station_311,San Francisco,2024-02-18 14:00:00,2024-02-18 15:29:00,53.36289470151470,3.7998192079636800,38.62554559470690,13.611919471082600,Night,Friday,33.26665160527900,92.03645412293870,42.13941422454070,29.88019647166930,4.0,Level 2,Commuter
User_1168,Hyundai Kona,100.0,Station_68,Los Angeles,2024-02-18 15:00:00,2024-02-18 17:40:00,24.267335453342200,1.6404240382645100,30.485773672901800,15.806354520950700,Afternoon,Tuesday,74.6842236981937,79.53017447619910,80.31857002371550,11.697359728518500,6.0,DC Fast Charger,Long-Distance Traveler
User_1169,Nissan Leaf,62.0,Station_463,New York,2024-02-18 16:00:00,2024-02-18 18:27:00,68.20904345854470,2.8441911583636000,21.898724384362600,38.64636513406760,Night,Wednesday,87.90107600101730,63.86215199990340,71.16942977382500,34.37535950590640,5.0,Level 2,Long-Distance Traveler
User_1170,Hyundai Kona,100.0,Station_88,Houston,2024-02-18 17:00:00,2024-02-18 20:32:00,27.706067785342400,2.8583495101728800,45.32674459013660,38.03642615891440,Afternoon,Tuesday,46.48302918515640,98.6273440219893,104.86167280604500,19.029287814233500,4.0,Level 1,Commuter
